TRADE_DATE,TICKER,SECTOR,CLOSE_PRICE,DAILY_RETURN,ANNUALIZED_VOLATILITY_20D,MARKET_CAP,REVENUE,NET_INCOME,TTM_REVENUE,TTM_NET_INCOME,NET_MARGIN,REVENUE_YOY_GROWTH,PE_RATIO,PRICE_TO_BOOK,PRICE_TO_SALES,DEBT_TO_ASSETS,SHARES_BASIS,REVENUE_SOURCE
2025-10-24,BLK,Financials,1136.630004883,0.01033764244,0.270221261,,4805000000,1495000000,,6047000000,0.3111342352,,,,,,,as_reported
2025-10-24,BMY,Health Care,43.830001831,0,0.2762439912,88931073715.21,12201000000,1680000000,46509000000,-6541000000,0.1376936317,0.08685195083,,5.2266279,1.91212612,0.8196542907,weighted_average,as_reported
2025-10-24,C,Financials,98.779998779,0.02161544087,0.2971984297,,21668000000,4019000000,,14177000000,0.1854808935,0.08166932907,,,,0.9183573715,,as_reported
2025-10-24,CAT,Industrials,522.729980469,0.004284294323,0.2945278358,280130996533.203,13798000000,,50971000000,,,0.2281263907,,16.96118894,5.495889752,0.8005145363,instant,derived
2025-10-24,COP,Energy,88.029998779,-0.02275751325,0.278403509,103903568159.18,12307000000,2551000000,48865000000,10588000000,0.2072804095,0.02866934136,9.813332845,2.106509238,2.126339264,0.4826844821,weighted_average,as_reported
2025-10-24,COST,Consumer Staples,932.140014648,-0.01051950748,0.1940834419,412745073506.226,,,,,,,,16.471588854,,0.6368089979,instant,
2025-10-24,CRM,Technology,254.830001831,-0.0008625873948,0.385260975,,8720000000,1224000000,33954000000,2592000000,0.1403669725,0.1126706648,,,,0.3618026411,,as_reported
2025-10-24,CSCO,Technology,70.629997253,0.005123004656,0.1791224003,290289288711.548,13102000000,2815000000,51557000000,11812000000,0.2148526942,-0.001828432119,24.575794845,7.298652068,5.630453454,0.576891981,instant,derived
2025-10-24,CVS,Health Care,81.930000305,0.01060817793,0.1386360783,102904080383.301,,1770000000,,7190000000,,,14.312111319,1.373336186,,0.7025083076,instant,
2025-10-24,CVX,Energy,155.559997559,-0.006387178719,0.1693741285,285208521883.85,49574000000,4434000000,197009000000,18751000000,0.08944204623,0.04994069807,15.210309951,1.791139537,1.447692856,0.3851268397,weighted_average,as_reported
2025-10-24,DE,Industrials,472.760009766,0.007115188066,0.2030030323,,13152000000,1734000000,55984000000,8224000000,0.1318430657,-0.1676476172,,,,0.7853413822,,as_reported
2025-10-24,DHR,Health Care,223.009994507,0.001257136062,0.4359158054,157511959120.178,6053000000,908000000,24268000000,3503000000,0.1500082604,0.04398068299,44.96487557,3.08417613,6.490520814,,instant,as_reported
2025-10-24,DIS,Communication Services,111.680000305,-0.01194376238,0.1660611485,212192000579.834,23155000000,2621000000,90028000000,4776000000,0.1131936947,0.03694581281,44.428810842,2.10880325,2.35695562,,instant,as_reported
2025-10-24,GE,Industrials,303.869995117,-0.008224859555,0.2318406175,320526297985.111,,2157000000,,8062000000,,,39.757665342,17.038395598,,0.8516800137,instant,
2025-10-24,GILD,Health Care,120.940002441,0.001656435263,0.2285889501,150691243041.992,6954000000,1614000000,27805000000,1053000000,0.232096635,0.0537960297,143.106593582,8.243052516,5.419573567,,instant,as_reported
2025-10-24,GOOGL,Communication Services,259.920013428,0.0270270956,0.2457313778,3218069686248.78,80539000000,23662000000,318146000000,82406000000,0.2937955525,0.1540688094,39.051400217,10.989023802,10.115071968,0.2810997913,instant,as_reported
2025-10-24,GS,Financials,783.880004883,0.04408749658,0.2722186698,247833761485.924,,3043000000,,11241000000,,,22.047305532,2.074565024,,0.9277432646,instant,
2025-10-24,HD,Consumer Discretionary,386.679992676,0.004285322804,0.1582971783,383973232727.051,43175000000,4561000000,152089000000,14769000000,0.1056398379,0.006035045205,25.998593861,86.87177211,2.524661433,0.9543605312,instant,as_reported
2025-10-24,HON,Industrials,213.648117065,-0.02052846581,0.335281057,142631482952.881,9186000000,1019000000,35466000000,4966000000,0.1109296756,0.06110661892,28.721603494,8.542341915,4.021639964,,instant,derived
2025-10-24,IBM,Technology,307.459991455,0.07880699827,0.3598777475,,16331000000,1744000000,65403000000,7907000000,0.106790766,0.09106092998,,,,0.8086964842,,as_reported
2025-10-24,INTC,Technology,38.279998779,0.00314462611,0.4750638857,163685274780.273,12833000000,-1610000000,55121000000,975000000,-0.1254578041,-0.008958220712,167.882333108,1.420521525,2.969562867,,instant,as_reported
2025-10-24,INTU,Technology,683.090026855,0.007923655681,0.1921372481,,6737000000,2389000000,15813000000,3072000000,0.3546088764,0.1194749086,,,,0.4056717364,,as_reported
2025-10-24,JNJ,Health Care,190.399993896,-0.01075502687,0.1153749781,462405425177.002,23993000000,5152000000,92149000000,25119000000,0.214729296,0.06773174314,18.408592109,5.832781578,5.018018917,0.5888463613,weighted_average,as_reported
2025-10-24,JPM,Financials,300.440002441,0.02003119892,0.2126520001,,,18149000000,,54074000000,,,,,,0.9178006871,,
2025-10-24,KO,Consumer Staples,69.709999084,-0.003288629626,0.1894117543,300659226051.331,12455000000,3696000000,47663000000,13031000000,0.2967482939,0.05070018559,23.072613464,9.622018947,6.308021443,,weighted_average,as_reported
2025-10-24,LMT,Industrials,485.410003662,-0.005409312724,0.1967583253,,,1619000000,,4200000000,,,,,,0.8974550401,,
2025-10-24,MA,Financials,573.66998291,-0.0001743496683,0.1713062664,533513084106.445,,,,,,,,71.892343903,,0.8232584509,weighted_average,
2025-10-24,MCD,Consumer Discretionary,305.790008545,-0.003843855542,0.1285986066,221972.967202759,6169000000,1929000000,25765000000,8595000000,0.3126924947,0.04594777891,2.582582515e-05,,8.61529079e-06,,weighted_average,as_reported
2025-10-24,META,Communication Services,738.359985352,0.005939976623,0.2446971984,1938194961547.85,36455000000,12369000000,142711000000,45757000000,0.3392950213,0.2726479316,42.35843612,12.962000425,13.581258358,0.3289969665,weighted_average,as_reported
2025-10-24,MRK,Health Care,87.489997864,0.003555840696,0.3863946156,222574554565.43,16112000000,5455000000,62479000000,13736000000,0.3385675273,0.07163285667,16.203738684,5.107029383,3.562389836,,weighted_average,as_reported
2025-10-24,MS,Financials,163.86000061,0.02856087777,0.2900520593,265301654575.625,,3076000000,,10413000000,,,25.47792707,2.634208299,,0.916197574,instant,
2025-10-24,MSFT,Technology,523.609985352,0.005859263713,0.1339329995,3908224930664.06,51865000000,16740000000,198270000000,72738000000,0.3227610142,0.1237866181,53.730167597,23.466902827,19.711630255,0.5435204473,instant,derived
2025-10-24,NFLX,Communication Services,109.46900177,-0.01697212951,0.4251555605,46385555620.6605,11510307000,2546916000,43378787000,10431656000,0.2212726385,0.1715679344,4.446614768,1.787219429,1.069314262,0.5275486856,instant,as_reported
2025-10-24,NOW,Technology,186.033996582,-0.009582945874,0.255028941,38208034286.0107,2603000000,347000000,9478000000,1928000000,0.1333077219,0.241889313,19.817445169,4.712968334,4.031233835,0.5379046968,instant,as_reported
2025-10-24,NVDA,Technology,186.259994507,0.02250757391,0.327398133,,,14881000000,,42597000000,,,,,,0.362388416,,
2025-10-24,ORCL,Technology,283.329986572,0.01163993061,0.4619247431,804940491851.807,14926000000,2927000000,59018000000,12441000000,0.1961007638,0.1216652889,64.700626304,33.325349501,13.638898164,,instant,as_reported
2025-10-24,PEP,Consumer Staples,151.550003052,0.0002640846166,0.2422419287,207926604187.012,23937000000,2603000000,,,0.1087437858,0.02650199408,,10.724499906,,0.8165975337,weighted_average,as_reported
2025-10-24,PFE,Health Care,24.760000229,0.003648110748,0.400429048,141032961303.711,,41000000,,-2595000000,,,,1.608129547,,0.5930719311,weighted_average,
2025-10-24,PG,Consumer Staples,152.490005493,0.008845363006,0.145525603,,19515000000,3052000000,80187000000,14742000000,0.1563925186,0.03003272459,,,,0.6002491298,,derived
2025-10-24,QCOM,Technology,168.940002441,-0.006410648904,0.3719090991,188537042724.609,9393000000,2129000000,37348000000,8712000000,0.2266581497,0.1114660987,21.641074693,,5.04811617,0.5322424679,instant,as_reported
2025-10-24,RTX,Industrials,178.649993896,-0.004402653691,0.3623586481,,22478000000,1918000000,85988000000,6592000000,0.08532787615,0.1189208024,,,,0.6063780592,,as_reported
2025-10-24,SCHW,Financials,94.419998169,-0.001902812325,0.1995403603,172883016647.339,4740000000,1362000000,,-235933000,0.2873417722,-0.0734949179,,4.076275975,,0.9095276289,weighted_average,as_reported
2025-10-24,SLB,Energy,35.830001831,-0.004998625541,0.3344451954,,8928000000,739000000,35248000000,3645000000,0.08277329749,-0.02522109401,,,,0.5113353784,,as_reported
2025-10-24,SPGI,Financials,463.05581665,0.01398385087,0.1690660247,141370940823.364,3755000000,1072000000,,4013000000,0.2854860186,0.05804451958,35.228243415,4.233930543,,0.3714545906,instant,as_reported
2025-10-24,TMO,Health Care,572.5,0.001031513768,0.403190822,219267500000,10541000000,1548000000,42346000000,,0.1468551371,-0.01366145785,,4.622775763,5.177997922,,weighted_average,as_reported
2025-10-24,TSLA,Consumer Discretionary,433.720001221,-0.03398817184,0.4895454945,1441685284057.62,28095000000,1373000000,95633000000,5082000000,0.04886990568,0.1156778651,283.684628898,18.027826486,15.075186223,0.3964481998,instant,as_reported
2025-10-24,TXN,Technology,169.130004883,-0.01777117037,0.3248542005,154584824462.891,4742000000,1364000000,17266000000,5043000000,0.287642345,0.1423753312,30.653346116,9.297216844,8.953134742,0.5249971432,weighted_average,as_reported
2025-10-24,UNH,Health Care,362.5,0.005687160966,0.2092973875,333862500000,98855000000,4216000000,385439000000,14103000000,0.0426483233,0.06406682238,23.673154648,,0.8661876458,0.6530958973,instant,as_reported
2025-10-24,UPS,Industrials,87.220001221,0.002183183777,0.182324845,74747541046.1426,21818000000,1409000000,89502000000,5254000000,0.06457970483,-0.01074586262,14.226787409,4.389168588,0.8351493938,,weighted_average,as_reported
2025-10-24,V,Financials,347.380004883,0.004104576084,0.1855196528,,10172000000,5272000000,,20286000000,0.5182854896,0.1429213483,,,,0.6134527713,,as_reported
2025-10-24,WFC,Financials,86.410003662,0.02308787498,0.3864494871,302581909823.608,,4619000000,,18770000000,,,16.12050665,1.672249879,,0.906758686,instant,
2025-10-24,WMT,Consumer Staples,106.169998169,-0.006457148798,0.2297452663,,167767000000,4501000000,659058000000,15552000000,0.02682887576,0.04671200399,,,,,,as_reported
2025-10-24,XOM,Energy,115.38999939,-0.005087063349,0.1905257298,,,,,,,,,,,,,
2025-10-27,AAPL,Technology,268.809997559,0.02279127173,0.2443342289,4091895404626.28,85777000000,21448000000,385603000000,101956000000,0.250043718,0.04865704121,40.133934292,61.340400021,10.611679382,0.7988371953,instant,as_reported
2025-10-27,ABBV,Health Care,228.029998779,0.0001753851708,0.293541659,403841127838.135,,1370000000,,5339000000,,,75.639844135,59.581163741,,,weighted_average,
2025-10-27,ABT,Health Care,127.180000305,0.002601462011,0.1619014373,222671195834.312,11142000000,1779000000,43109000000,13979000000,0.1596661282,0.07372072853,15.928978885,4.40366253,5.165306452,,weighted_average,as_reported
2025-10-27,ADBE,Technology,357.799987793,0.01210680842,0.2836040327,150275994873.047,5988000000,1772000000,23181000000,6957000000,0.2959251837,0.1072485207,21.600689216,12.767714093,6.482722698,0.5906656465,instant,as_reported
2025-10-27,AMD,Technology,259.670013428,0.0266883414,1.055097919,420146081726.074,5835000000,265000000,23276000000,1354000000,0.04541559554,0.08882254152,310.299912649,7.43121585,18.050613582,,instant,as_reported
2025-10-27,AMGN,Health Care,291.160003662,-0.002056578428,0.273289472,156178225964.355,7447000000,-113000000,29532000000,3763000000,-0.01517389553,0.2198198198,41.503647612,31.098810427,5.288440538,,instant,as_reported
2025-10-27,AMZN,Consumer Discretionary,226.970001221,0.01230986318,0.2761810637,2361168922698.97,143313000000,10431000000,590740000000,37684000000,0.07278474388,0.1252767788,62.657067262,10.897987744,3.996968079,,instant,as_reported
2025-10-27,AVGO,Technology,362.049987793,0.02236464363,0.4834654014,1709600042358.4,15952000000,,59926000000,,,0.2203182375,,,28.528519213,0.5575621449,instant,as_reported
2025-10-27,AXP,Financials,361.670013428,0.01149459112,0.3568117526,249190639251.709,10415000000,2902000000,,10541000000,0.2786365819,0.0719431865,23.640132744,7.687035791,,0.8910536044,instant,as_reported
2025-10-27,BA,Industrials,223,0.007454230183,0.2419865946,,,-1439000000,,-3441000000,,,,,,1.125994955,,
2025-10-27,BAC,Financials,53.020000458,0.008560085432,0.2858692916,417101355565.167,25818000000,6674000000,,24818000000,0.2585018204,-0.01675679793,16.80640485,1.42087724,,0.9103330286,instant,as_reported
2025-10-27,BLK,Financials,1131.310058594,-0.004680444118,0.2626436407,,4805000000,1495000000,,6047000000,0.3111342352,,,,,,,as_reported
2025-10-27,BMY,Health Care,43.38999939,-0.01003875935,0.2787576308,88038308761.5967,12201000000,1680000000,46509000000,-6541000000,0.1376936317,0.08685195083,,5.174158611,1.892930589,0.8196542907,weighted_average,as_reported
2025-10-27,C,Financials,100.989997864,0.02237285719,0.3096367263,,21668000000,4019000000,,14177000000,0.1854808935,0.08166932907,,,,0.9183573715,,as_reported
2025-10-27,CAT,Industrials,527.070007324,0.008302604592,0.2936744769,282456816925.049,13798000000,,50971000000,,,0.2281263907,,17.102011197,5.54152002,0.8005145363,instant,derived
2025-10-27,COP,Energy,88.690002441,0.007497390624,0.2701104781,104682583681.641,12307000000,2551000000,48865000000,10588000000,0.2072804095,0.02866934136,9.886908168,2.122302761,2.142281463,0.4826844821,weighted_average,as_reported
2025-10-27,COST,Consumer Staples,929.849975586,-0.002456730762,0.1944584822,411731060239.624,,,,,,,,16.431122206,,0.6368089979,instant,
2025-10-27,CRM,Technology,255.470001221,0.002511451267,0.3849276716,,8720000000,1224000000,33954000000,2592000000,0.1403669725,0.1126706648,,,,0.3618026411,,as_reported
2025-10-27,CSCO,Technology,71.38999939,0.01076027845,0.1806353123,293412897491.455,13102000000,2815000000,51557000000,11812000000,0.2148526942,-0.001828432119,24.840238528,7.377187979,5.691038996,0.576891981,instant,derived
2025-10-27,CVS,Health Care,82.449996948,0.006346811509,0.1362673685,103557196166.992,,1770000000,,7190000000,,,14.402948007,1.382052531,,0.7025083076,instant,
2025-10-27,CVX,Energy,155.279998779,-0.001800008319,0.1439287662,284695163441.925,49574000000,4434000000,197009000000,18751000000,0.08944204623,0.04994069807,15.182932294,1.787915592,1.445087095,0.3851268397,weighted_average,as_reported
2025-10-27,DE,Industrials,478.100006104,0.01129537838,0.2060738927,,13152000000,1734000000,55984000000,8224000000,0.1318430657,-0.1676476172,,,,0.7853413822,,as_reported
2025-10-27,DHR,Health Care,221.009994507,-0.008968209993,0.4408954468,156099359120.178,6053000000,908000000,24268000000,3503000000,0.1500082604,0.04398068299,44.561621216,3.056516597,6.432312474,,instant,as_reported
2025-10-27,DIS,Communication Services,112.339996338,0.005909689696,0.1616776394,213445993041.992,23155000000,2621000000,90028000000,4776000000,0.1131936947,0.03694581281,44.691372077,2.121265658,2.370884536,,instant,as_reported
2025-10-27,GE,Industrials,312.839996338,0.02951918771,0.2510042255,329987980054.396,,2157000000,,8062000000,,,40.931280086,17.541355521,,0.8516800137,instant,
2025-10-27,GILD,Health Care,120.470001221,-0.003886243507,0.2302205634,150105621520.996,6954000000,1614000000,27805000000,1053000000,0.232096635,0.0537960297,142.550447788,8.21101808,5.398511833,,instant,as_reported
2025-10-27,GOOGL,Communication Services,269.269989014,0.03597242821,0.2672335853,3333831733978.27,80539000000,23662000000,318146000000,82406000000,0.2937955525,0.1540688094,40.456177147,11.384326583,10.478936507,0.2810997913,instant,as_reported
2025-10-27,GS,Financials,789.989990234,0.007794457023,0.2738470251,249765512063.652,,3043000000,,11241000000,,,22.219154173,2.090735308,,0.9277432646,instant,
2025-10-27,HD,Consumer Discretionary,385.269989014,-0.00364637722,0.1571724216,382573099090.576,43175000000,4561000000,152089000000,14769000000,0.1056398379,0.006035045205,25.903791664,86.554999794,2.515455418,0.9543605312,instant,as_reported
2025-10-27,HON,Industrials,212.590454102,-0.004950477025,0.335959775,141925387158.203,9186000000,1019000000,35466000000,4966000000,0.1109296756,0.06110661892,28.57941747,8.500053133,4.001730873,,instant,derived
2025-10-27,IBM,Technology,313.089996338,0.01831128875,0.3550724671,,16331000000,1744000000,65403000000,7907000000,0.106790766,0.09106092998,,,,0.8086964842,,as_reported
2025-10-27,INTC,Technology,39.540000916,0.03291541736,0.4687430802,169073043914.795,12833000000,-1610000000,55121000000,975000000,-0.1254578041,-0.008958220712,173.408250169,1.467278584,3.067307268,,instant,as_reported
2025-10-27,INTU,Technology,683.390014648,0.0004390473646,0.1915466894,,6737000000,2389000000,15813000000,3072000000,0.3546088764,0.1194749086,,,,0.4056717364,,as_reported
2025-10-27,JNJ,Health Care,190.300003052,-0.000525114666,0.1122396773,462162587411.499,23993000000,5152000000,92149000000,25119000000,0.214729296,0.06773174314,18.398924615,5.829718423,5.015383644,0.5888463613,weighted_average,as_reported
2025-10-27,JPM,Financials,304.149993896,0.01234864112,0.2188477254,,,18149000000,,54074000000,,,,,,0.9178006871,,
2025-10-27,KO,Consumer Staples,70.059997559,0.005020812459,0.1893135048,302168769470.215,12455000000,3696000000,47663000000,13031000000,0.2967482939,0.05070018559,23.188455949,9.670328975,6.339692623,,weighted_average,as_reported
2025-10-27,LMT,Industrials,486.910003662,0.003090175745,0.1940151172,,,1619000000,,4200000000,,,,,,0.8974550401,,
2025-10-27,MA,Financials,572.359985352,-0.002283512915,0.1708106928,532294786376.953,,,,,,,,71.72817496,,0.8232584509,weighted_average,
2025-10-27,MCD,Consumer Discretionary,310,0.01376751547,0.1340394249,225029,6169000000,1929000000,25765000000,8595000000,0.3126924947,0.04594777891,2.618138453e-05,,8.733902581e-06,,weighted_average,as_reported
2025-10-27,META,Communication Services,750.820007324,0.01687531514,0.2521234447,1970902519226.07,36455000000,12369000000,142711000000,45757000000,0.3392950213,0.2726479316,43.073246044,13.180737644,13.810445721,0.3289969665,weighted_average,as_reported
2025-10-27,MRK,Health Care,88,0.005829313135,0.3858648489,223872000000,16112000000,5455000000,62479000000,13736000000,0.3385675273,0.07163285667,16.298194525,5.136799596,3.58315594,,weighted_average,as_reported
2025-10-27,MS,Financials,166.020004272,0.01318199592,0.2925820563,268798862822.375,,3076000000,,10413000000,,,25.813777281,2.668932451,,0.916197574,instant,
2025-10-27,MSFT,Technology,531.520019531,0.01510656179,0.1418595531,3967265425781.25,51865000000,16740000000,198270000000,72738000000,0.3227610142,0.1237866181,54.541854681,23.82141097,20.009408513,0.5435204473,instant,derived
2025-10-27,NFLX,Communication Services,109.456001282,-0.0001187595399,0.4254466065,46380046893.418,11510307000,2546916000,43378787000,10431656000,0.2212726385,0.1715679344,4.44608669,1.78700718,1.069187271,0.5275486856,instant,as_reported
2025-10-27,NOW,Technology,189.257995605,0.01733016052,0.2619742383,38870185653.4424,2603000000,347000000,9478000000,1928000000,0.1333077219,0.241889313,20.160884675,4.794644832,4.101095764,0.5379046968,instant,as_reported
2025-10-27,NVDA,Technology,191.490005493,0.02807914079,0.3339597963,,,14881000000,,42597000000,,,,,,0.362388416,,
2025-10-27,ORCL,Technology,281.399993896,-0.006811838274,0.4625480667,799457382659.912,14926000000,2927000000,59018000000,12441000000,0.1961007638,0.1216652889,64.259897328,33.098343242,13.545992454,,instant,as_reported
2025-10-27,PEP,Consumer Staples,152.630004883,0.007126432659,0.2414741726,209408366699.219,23937000000,2603000000,,,0.1087437858,0.02650199408,,10.800926692,,0.8165975337,weighted_average,as_reported
2025-10-27,PFE,Health Care,24.770000458,0.0004038539488,0.4004488731,141089922607.422,,41000000,,-2595000000,,,,1.608779049,,0.5930719311,weighted_average,
2025-10-27,PG,Consumer Staples,151.740005493,-0.004918274765,0.1446457104,,19515000000,3052000000,80187000000,14742000000,0.1563925186,0.03003272459,,,,0.6002491298,,derived
2025-10-27,QCOM,Technology,187.679992676,0.1109269316,0.5309403225,209450871826.172,9393000000,2129000000,37348000000,8712000000,0.2266581497,0.1114660987,24.041651954,,5.608088032,0.5322424679,instant,as_reported
2025-10-27,RTX,Industrials,179.240005493,0.003302658362,0.3622271991,,22478000000,1918000000,85988000000,6592000000,0.08532787615,0.1189208024,,,,0.6063780592,,as_reported
2025-10-27,SCHW,Financials,94.839996338,0.00444833254,0.1920863781,173652033294.678,4740000000,1362000000,,-235933000,0.2873417722,-0.0734949179,,4.094408028,,0.9095276289,weighted_average,as_reported
2025-10-27,SLB,Energy,36.159999847,0.009210039665,0.3325215357,,8928000000,739000000,35248000000,3645000000,0.08277329749,-0.02522109401,,,,0.5113353784,,as_reported
2025-10-27,SPGI,Financials,469.858093262,0.01468995584,0.1743747823,143447675872.803,3755000000,1072000000,,4013000000,0.2854860186,0.05804451958,35.745745296,4.296126861,,0.3714545906,instant,as_reported
2025-10-27,TMO,Health Care,563.780029297,-0.01523130142,0.4102231937,215927751220.703,10541000000,1548000000,42346000000,,0.1468551371,-0.01366145785,,4.552364463,5.099129817,,weighted_average,as_reported
2025-10-27,TSLA,Consumer Discretionary,452.420013428,0.043115402,0.5130099364,1503844124633.79,28095000000,1373000000,95633000000,5082000000,0.04886990568,0.1156778651,295.915805713,18.805103472,15.725158937,0.3964481998,instant,as_reported
2025-10-27,TXN,Technology,169.410003662,0.001655636648,0.3252790455,154840743347.168,4742000000,1364000000,17266000000,5043000000,0.287642345,0.1423753312,30.704093466,9.312608609,8.967956872,0.5249971432,weighted_average,as_reported
2025-10-27,UNH,Health Care,365.980010986,0.009600177158,0.2107307077,337067590118.408,98855000000,4216000000,385439000000,14103000000,0.0426483233,0.06406682238,23.90041765,,0.8745030734,0.6530958973,instant,as_reported
2025-10-27,UPS,Industrials,89.220001221,0.02293049586,0.1953946236,76461541046.1426,21818000000,1409000000,89502000000,5254000000,0.06457970483,-0.01074586262,14.553015045,4.489814507,0.8542998039,,weighted_average,as_reported
2025-10-27,V,Financials,347.820007324,0.001266754948,0.1838018335,,10172000000,5272000000,,20286000000,0.5182854896,0.1429213483,,,,0.6134527713,,as_reported
2025-10-27,WFC,Financials,87.010002136,0.006943744626,0.3864422939,304682924480.438,,4619000000,,18770000000,,,16.232441368,1.683861351,,0.906758686,instant,
2025-10-27,WMT,Consumer Staples,104.470001221,-0.01601198459,0.2379969816,,167767000000,4501000000,659058000000,15552000000,0.02682887576,0.04671200399,,,,,,as_reported
2025-10-27,XOM,Energy,115.940002441,0.004766505522,0.1669758868,,,,,,,,,,,,,
2025-10-28,AAPL,Technology,269,0.0007067042786,0.244343355,4094787671000,85777000000,21448000000,385603000000,101956000000,0.250043718,0.04865704121,40.162302081,61.383757136,10.619180014,0.7988371953,instant,as_reported
2025-10-28,ABBV,Health Care,227.539993286,-0.002148913573,0.2610832756,402973328109.741,,1370000000,,5339000000,,,75.477304385,59.453131914,,,weighted_average,
2025-10-28,ABT,Health Care,126.61000061,-0.004481841874,0.1591118136,221673220418.625,11142000000,1779000000,43109000000,13979000000,0.1596661282,0.07372072853,15.85758784,4.383926044,5.142156404,,weighted_average,as_reported
2025-10-28,ADBE,Technology,359.910003662,0.005897193799,0.2756392437,151162201538.086,5988000000,1772000000,23181000000,6957000000,0.2959251837,0.1072485207,21.728072666,12.843007777,6.520952571,0.5906656465,instant,as_reported
2025-10-28,AMD,Technology,258.010009766,-0.006392743006,1.058240041,417460195800.781,5835000000,265000000,23276000000,1354000000,0.04541559554,0.08882254152,308.316245052,7.383709997,17.935220648,,instant,as_reported
2025-10-28,AMGN,Health Care,292.089996338,0.003194044993,0.2542523614,156677074035.645,7447000000,-113000000,29532000000,3763000000,-0.01517389553,0.2198198198,41.6362142,31.198142978,5.305332319,,instant,as_reported
2025-10-28,AMZN,Consumer Discretionary,229.25,0.01004537501,0.2734653987,2384887750000,143313000000,10431000000,590740000000,37684000000,0.07278474388,0.1252767788,63.286481,11.007462118,4.037119122,,instant,as_reported
2025-10-28,AVGO,Technology,372.970001221,0.03016154215,0.4914087841,1761164345764.16,15952000000,,59926000000,,,0.2203182375,,,29.388985512,0.5575621449,instant,as_reported
2025-10-28,AXP,Financials,361.029998779,-0.001769556182,0.3359684571,248749669158.936,10415000000,2902000000,,10541000000,0.2786365819,0.0719431865,23.598298943,7.673432741,,0.8910536044,instant,as_reported
2025-10-28,BA,Industrials,223.330001831,0.001479828839,0.2404832005,,,-1439000000,,-3441000000,,,,,,1.125994955,,
2025-10-28,BAC,Financials,52.869998932,-0.002829168465,0.2795369115,415921313331.278,25818000000,6674000000,,24818000000,0.2585018204,-0.01675679793,16.758857012,1.416857365,,0.9103330286,instant,as_reported
2025-10-28,BLK,Financials,1124.949951172,-0.005621826806,0.261952932,,4805000000,1495000000,,6047000000,0.3111342352,,,,,,,as_reported
2025-10-28,BMY,Health Care,42.819999695,-0.01313665464,0.2702220422,86881779380.7983,12201000000,1680000000,46509000000,-6541000000,0.1376936317,0.08685195083,,5.106187445,1.868063802,0.8196542907,weighted_average,as_reported
2025-10-28,C,Financials,101.38999939,0.003960815062,0.3047148576,,21668000000,4019000000,,14177000000,0.1854808935,0.08166932907,,,,0.9183573715,,as_reported
2025-10-28,CAT,Industrials,524.469970703,-0.004932970324,0.2952194496,281063457299.805,13798000000,,50971000000,,,0.2281263907,,17.017646967,5.514183699,0.8005145363,instant,derived
2025-10-28,COP,Energy,86.790000916,-0.02142288984,0.275479747,102439973880.615,12307000000,2551000000,48865000000,10588000000,0.2072804095,0.02866934136,9.675101424,2.076836774,2.096387473,0.4826844821,weighted_average,as_reported
2025-10-28,COST,Consumer Staples,924.159973145,-0.006119385928,0.1930262784,409211566988.586,,,,,,,,16.330575744,,0.6368089979,instant,
2025-10-28,CRM,Technology,254.259994507,-0.004736371073,0.3628823586,,8720000000,1224000000,33954000000,2592000000,0.1403669725,0.1126706648,,,,0.3618026411,,as_reported
2025-10-28,CSCO,Technology,72.620002747,0.01722943921,0.1859250079,298468211288.452,13102000000,2815000000,51557000000,11812000000,0.2148526942,-0.001828432119,25.268219716,7.50429214,5.789091904,0.576891981,instant,derived
2025-10-28,CVS,Health Care,82.199996948,-0.003032180316,0.1367413021,103243196166.992,,1770000000,,7190000000,,,14.35927624,1.377861953,,0.7025083076,instant,
2025-10-28,CVX,Energy,154.130004883,-0.007405956285,0.1451529935,282586728982.3,49574000000,4434000000,197009000000,18751000000,0.08944204623,0.04994069807,15.070488453,1.774674402,1.434384871,0.3851268397,weighted_average,as_reported
2025-10-28,DE,Industrials,468.190002441,-0.02072797383,0.2138166276,,13152000000,1734000000,55984000000,8224000000,0.1318430657,-0.1676476172,,,,0.7853413822,,as_reported
2025-10-28,DHR,Health Care,216.899993896,-0.01859639215,0.3966683846,153196465689.087,6053000000,908000000,24268000000,3503000000,0.1500082604,0.04398068299,43.732933397,2.999676249,6.312694317,,instant,as_reported
2025-10-28,DIS,Communication Services,111.650001526,-0.006142014554,0.1626387418,212135002899.17,23155000000,2621000000,90028000000,4776000000,0.1131936947,0.03694581281,44.416876654,2.108236796,2.35632251,,instant,as_reported
2025-10-28,GE,Industrials,309.790008545,-0.009749302939,0.2419169421,326770810501.992,,2157000000,,8062000000,,,40.532226557,17.37033864,,0.8516800137,instant,
2025-10-28,GILD,Health Care,117.879997253,-0.021499191,0.2387666286,146878476577.759,6954000000,1614000000,27805000000,1053000000,0.232096635,0.0537960297,139.485732742,8.034488079,5.282448357,,instant,as_reported
2025-10-28,GOOGL,Communication Services,267.470001221,-0.006684602499,0.2686545628,3311546085113.53,80539000000,23662000000,318146000000,82406000000,0.2937955525,0.1540688094,40.185739935,11.308225831,10.408888011,0.2810997913,instant,as_reported
2025-10-28,GS,Financials,792.090026855,0.002658439907,0.272012377,250429465694.082,,3043000000,,11241000000,,,22.278219526,2.096293126,,0.9277432646,instant,
